basari_sirasi,tyt_turkce,tyt_matematik,tyt_sosyal,tyt_fen
29430.0,27.5,6.8,11.6,1.7000000000000002
35127.0,27.6,7.5,11.8,2.2
30238.0,27.4,10.6,12.0,1.3
27750.0,25.8,8.6,10.2,2.0
24978.0,29.3,10.0,11.9,1.7000000000000002
30306.0,28.5,8.4,12.6,1.5
25637.0,28.1,8.2,11.3,1.8
25536.0,29.0,8.1,12.4,1.8
30408.0,28.9,9.1,12.1,1.8
28646.0,27.4,7.8,11.0,2.1
29271.0,27.7,7.1,12.1,2.3
30638.0,28.1,7.0,11.5,0.8
32175.0,26.2,6.1,9.7,1.6
33784.0,24.4,6.2,10.3,0.2
30740.0,26.9,10.7,11.4,8.5
27637.0,27.8,8.6,11.7,1.7000000000000002
30827.0,27.2,9.4,11.8,1.6
30692.0,27.1,8.6,11.7,2.5
27450.0,28.4,8.3,11.2,1.4
27028.0,28.0,7.1,11.9,1.4
30880.0,26.0,9.3,10.9,1.5
27680.0,27.0,8.0,11.3,2.0
27841.0,27.0,6.4,11.2,1.9
30940.0,26.4,8.9,11.3,1.3
30003.0,26.1,6.8,10.5,2.5
26961.0,29.4,7.6,11.9,1.8
31020.0,27.3,8.8,11.6,2.5
22331.0,29.8,7.8,11.6,2.0
29998.0,25.0,10.0,13.9,2.7
28183.0,27.4,6.6,12.3,1.3
31546.0,28.8,8.3,12.1,0.8
33257.0,25.5,8.3,10.3,1.7000000000000002
31457.0,27.3,7.5,11.0,1.1
31566.0,26.8,8.7,10.9,1.2
33628.0,26.7,8.2,10.1,1.3
28321.0,28.9,7.7,12.3,2.2
32003.0,28.5,7.3,12.0,1.6
28686.0,27.3,6.7,11.0,1.9
28966.0,28.9,6.4,12.1,1.9
32382.0,28.8,7.3,12.4,1.8
30147.0,27.8,7.1,11.0,1.6
29260.0,29.3,7.4,12.2,1.7000000000000002
29798.0,28.7,7.6,12.4,2.0
32878.0,27.1,10.2,12.2,1.7000000000000002
34681.0,26.0,5.8,10.5,2.1
26123.0,29.4,8.8,13.1,2.2
32883.0,29.4,7.8,11.2,1.9
26085.0,28.0,8.6,11.8,1.9
26113.0,30.2,9.4,12.5,2.4
33116.0,28.6,7.3,12.3,1.1
24923.0,28.0,8.6,11.9,1.9
28878.0,27.4,11.3,12.3,3.4
33174.0,25.9,10.5,11.8,3.3
30123.0,28.9,14.3,12.7,5.7
27252.0,28.3,7.4,12.0,1.3
33179.0,28.0,7.2,11.9,1.0
26785.0,27.4,6.8,12.0,2.5
31141.0,27.6,7.7,12.0,1.3
33276.0,28.2,6.8,12.6,1.0
29245.0,27.0,6.0,10.8,2.4
27752.0,28.9,3.2,11.2,0.4
33303.0,19.8,6.9,8.6,0.0
25758.0,25.2,1.7000000000000002,10.3,-0.5
28642.0,29.0,7.4,12.0,1.9
30726.0,27.4,9.0,13.9,3.1
33666.0,25.8,6.3,11.0,1.2
32276.0,26.0,11.8,11.4,3.6
21470.0,29.2,12.1,12.4,3.7
33682.0,27.2,8.5,13.3,1.5
40410.0,23.0,8.4,9.3,3.3
28258.0,29.4,8.0,12.3,1.8
33978.0,28.2,7.9,12.3,1.5
27035.0,27.3,6.1,11.8,2.6
31010.0,26.5,8.0,12.4,2.6
31917.0,26.7,6.0,11.6,1.3
34228.0,24.7,7.3,10.7,1.4
33753.0,25.0,5.6,10.0,2.1
30784.0,27.9,5.9,11.3,1.4
34441.0,26.7,9.4,10.4,1.5
31743.0,27.1,7.7,10.8,2.2
30804.0,27.7,5.8,11.7,1.5
34607.0,25.7,6.2,10.6,1.8
38398.0,25.4,5.6,9.2,1.7000000000000002
30456.0,26.9,6.2,11.8,1.1
34688.0,25.8,6.1,11.1,1.5
32529.0,25.8,5.4,10.0,1.7000000000000002
30600.0,27.4,9.8,12.3,2.2
34745.0,27.8,9.0,11.4,1.7000000000000002
30311.0,28.0,5.3,11.5,1.5
32946.0,27.7,6.4,11.6,1.6
35072.0,26.4,7.7,11.8,1.4
37337.0,26.1,6.7,10.7,1.5
32002.0,28.0,6.8,11.6,1.9
31187.0,27.5,6.4,11.6,1.4
35090.0,26.7,5.8,11.2,0.8
33786.0,26.2,6.3,10.7,2.0
32478.0,28.7,6.5,11.9,1.6
35256.0,28.2,7.4,11.4,1.3
33800.0,26.9,5.1,10.8,1.8
38376.0,25.7,4.5,11.0,1.0
35378.0,24.1,6.3,10.8,0.9
30317.0,26.3,7.2,11.9,1.7000000000000002
29410.0,29.1,7.1,12.0,1.4
35672.0,27.1,5.7,11.4,1.0
28305.0,26.6,7.0,11.1,1.9
31687.0,27.8,8.1,11.4,2.3
35772.0,27.0,7.7,11.2,1.4
35291.0,26.6,5.5,10.1,1.3
32582.0,28.7,8.4,12.4,2.8
35859.0,26.6,7.8,11.0,2.3
28344.0,28.1,6.9,11.0,2.0
36333.0,27.9,6.9,11.6,2.0
36289.0,27.2,8.0,11.2,1.7000000000000002
35153.0,26.4,8.4,10.6,2.7
37268.0,28.2,6.7,11.5,1.4
40699.0,26.3,6.0,10.8,1.9
36925.0,25.8,6.8,11.2,1.0
38408.0,24.3,7.4,9.6,2.2
32328.0,29.4,7.8,12.1,1.8
37006.0,28.4,7.3,11.2,0.8
29242.0,27.3,6.8,11.6,1.3
32745.0,27.9,6.6,10.9,1.8
37098.0,29.2,7.7,10.7,0.6000000000000001
34368.0,24.4,4.6,11.1,2.4
33527.0,28.1,9.0,11.6,1.7000000000000002
37246.0,25.7,8.7,11.7,1.3
39301.0,26.0,6.0,10.5,1.4
32038.0,29.4,8.1,12.3,2.3
37276.0,29.4,6.7,11.5,1.2
29635.0,27.2,6.3,11.5,1.8
31788.0,26.5,5.6,10.9,0.8
37606.0,26.0,7.9,10.9,1.0
37518.0,24.9,6.4,9.8,2.5
32800.0,27.0,6.5,11.6,1.0
38078.0,24.7,6.2,10.5,0.9
38486.0,25.1,4.2,9.6,1.4
27385.0,28.6,7.0,11.3,1.2
33735.0,27.9,6.4,11.9,1.5
38104.0,26.3,6.0,10.9,1.6
35374.0,26.9,5.3,10.4,2.0
34132.0,30.4,6.7,12.6,1.6
38106.0,27.8,6.1,12.7,2.6
30496.0,26.0,7.0,10.2,2.5
34417.0,28.8,7.2,12.2,1.7000000000000002
38121.0,28.0,8.4,10.6,1.2
33810.0,27.8,7.5,11.5,1.7000000000000002
42282.0,29.3,11.7,11.3,2.5
38326.0,26.2,12.4,11.8,2.6
43195.0,27.4,9.2,11.8,1.9
38085.0,26.5,5.5,11.7,1.8
38345.0,25.2,7.1,11.0,1.1
41137.0,26.4,8.1,10.9,1.7000000000000002
35872.0,26.4,5.4,11.8,1.1
38893.0,26.6,5.5,11.0,0.7000000000000001
37318.0,25.1,4.7,10.3,1.8
43490.0,27.5,9.3,11.3,2.0
39080.0,27.0,8.3,11.3,2.2
23904.0,28.0,11.3,11.1,2.8
35841.0,28.7,6.2,11.7,1.5
39155.0,25.4,7.9,10.4,1.4
38625.0,26.8,5.9,10.7,1.4
33383.0,28.3,6.0,11.6,1.5
39157.0,27.5,5.7,11.4,0.9
35330.0,26.1,6.2,10.7,1.4
44619.0,24.9,4.8,10.3,1.4
39316.0,27.0,6.2,11.0,1.4
37446.0,26.4,5.5,9.9,1.8
33963.0,27.2,6.5,11.2,1.7000000000000002
39354.0,26.7,6.4,10.9,1.5
35177.0,25.6,5.4,10.2,1.4
36824.0,27.2,6.1,11.8,1.5
39528.0,26.6,6.5,10.4,1.1
38112.0,25.0,6.3,9.9,1.4
41454.0,26.5,5.6,11.1,0.8
39568.0,24.6,4.3,10.3,0.9
40412.0,25.0,4.9,8.7,0.4
33278.0,28.2,6.0,11.4,0.9
39660.0,26.0,7.0,10.8,0.8
36061.0,25.5,6.0,10.7,1.1
37849.0,26.8,6.8,11.5,1.3
39741.0,27.8,8.2,11.6,0.5
32388.0,24.9,6.1,10.7,2.4
34522.0,27.4,5.8,11.5,1.3
43726.0,26.5,6.4,10.9,1.1
39920.0,26.4,9.5,10.2,1.2
43153.0,27.0,6.0,10.2,1.1
40008.0,26.7,6.4,10.9,1.3
39975.0,26.6,8.7,10.2,1.6
26621.0,27.5,8.7,10.5,2.3
36075.0,28.0,5.8,11.4,2.0
40177.0,27.2,6.5,11.0,1.2
36346.0,26.9,6.1,10.8,1.1
41647.0,25.6,5.1,11.0,1.2
40187.0,25.0,6.9,9.8,1.6
40453.0,25.7,4.7,9.5,0.8
37257.0,29.3,5.8,12.4,1.6
40663.0,27.4,5.6,11.1,0.9
32074.0,26.9,4.6,11.3,1.9
35300.0,28.2,7.2,10.3,1.9
40798.0,27.3,7.2,11.5,0.8
45055.0,22.9,6.9,9.8,3.6
74245.0,26.0,3.0,10.5,0.0
40910.0,24.0,1.8,5.3,2.5
96589.0,15.3,0.0,0.3,2.5
41099.0,26.6,5.2,11.3,1.1
41160.0,27.9,9.5,12.1,2.0
47781.0,26.9,7.3,10.2,1.3
35607.0,27.3,5.3,11.9,1.5
41564.0,25.2,5.1,10.7,0.6000000000000001
37731.0,25.1,4.1,9.7,1.7000000000000002
36178.0,27.4,6.2,11.8,1.0
40411.0,27.1,6.6,11.9,1.5
42675.0,25.9,7.6,10.5,2.2
39788.0,24.0,6.5,10.3,1.6
39621.0,27.2,6.1,12.2,1.4
42724.0,26.9,8.1,11.3,1.0
33744.0,26.9,6.5,10.7,2.0
36422.0,27.6,8.0,11.7,1.6
38711.0,26.7,4.3,10.2,0.9
43010.0,26.1,4.5,11.6,0.9
44133.0,25.1,5.6,10.5,1.8
46624.0,26.8,5.6,11.5,1.3
43296.0,26.5,6.9,12.3,0.6000000000000001
44366.0,25.6,5.2,10.4,0.8
44349.0,25.0,6.5,11.8,0.9
43323.0,25.1,5.9,11.1,1.8
38915.0,23.2,5.3,10.6,1.3
40824.0,27.7,5.2,12.5,1.5
43357.0,24.0,5.1,9.6,0.8
49554.0,25.3,8.6,10.4,2.3
39499.0,26.4,7.8,12.7,2.1
40044.0,27.4,7.2,11.3,2.3
43611.0,26.8,7.2,11.1,-0.1
42121.0,27.1,5.3,11.1,1.4
43701.0,27.5,4.4,11.5,1.3
38459.0,26.1,4.6,11.0,1.3
36832.0,26.6,6.7,12.5,0.9
43790.0,26.5,6.3,11.1,1.0
37420.0,27.2,4.9,11.6,0.9
43437.0,26.1,6.2,10.7,1.2
44134.0,25.4,6.7,10.5,0.9
44489.0,23.6,5.2,9.4,1.4
39352.0,27.8,6.9,11.8,1.6
44195.0,27.0,5.3,11.2,0.6000000000000001
38043.0,25.8,5.4,11.0,1.7000000000000002
45412.0,27.2,4.5,10.9,1.0
44266.0,26.7,5.6,11.1,0.4
38972.0,26.3,6.4,10.2,1.6
45462.0,25.6,5.0,9.7,1.2
44307.0,23.2,5.0,10.4,0.4
41644.0,26.9,7.5,10.5,1.2
44593.0,22.8,7.6,9.5,1.8
48097.0,22.8,5.1,10.2,1.0
39429.0,27.7,6.1,12.2,1.4
44709.0,27.6,4.9,11.7,0.6000000000000001
39411.0,25.8,4.3,11.0,1.6
39288.0,27.3,5.9,11.1,0.9
44904.0,25.5,6.3,11.2,0.9
43256.0,24.6,4.3,9.7,1.2
52474.0,24.8,5.3,11.2,1.1
44950.0,25.2,6.7,11.2,1.5
43707.0,24.0,6.1,9.5,1.2
38742.0,27.5,7.0,11.4,1.4
45190.0,26.9,9.9,9.6,1.7000000000000002
34231.0,25.7,4.7,9.9,0.9
69956.0,24.6,5.1,10.1,1.6
45266.0,26.9,5.4,10.4,0.5
40226.0,24.5,5.0,10.2,1.0
39956.0,27.5,7.8,11.9,1.6
40172.0,27.4,5.9,11.3,1.8
44021.0,27.4,6.1,11.0,1.5
45565.0,26.1,6.2,10.6,1.2
47416.0,24.5,5.5,9.3,1.4
40464.0,28.8,5.6,11.8,2.2
45662.0,24.3,8.5,7.6,2.9
40061.0,25.6,7.0,9.3,0.3
44082.0,27.3,7.9,11.5,2.0
45797.0,25.2,6.5,10.0,0.9
41980.0,26.3,5.1,10.0,2.2
44486.0,27.0,5.9,11.1,1.2
46288.0,25.9,7.1,10.8,1.7000000000000002
46988.0,25.5,4.5,9.9,1.6
41576.0,26.9,7.8,11.3,1.3
46429.0,26.0,5.6,10.6,1.1
41000.0,24.8,5.3,10.2,1.3
44352.0,26.1,5.4,11.4,1.4
46769.0,25.5,5.8,10.5,1.6
45383.0,25.2,5.4,9.6,1.5
40328.0,27.1,6.5,11.4,1.3
46827.0,26.4,5.6,11.5,0.7000000000000001
41569.0,25.3,4.2,10.3,1.5
51867.0,26.3,6.1,10.5,1.7000000000000002
47989.0,27.2,7.3,10.6,1.6
47894.0,25.1,6.7,9.5,2.8
46345.0,27.6,6.4,10.9,1.7000000000000002
48353.0,26.3,8.4,10.6,1.4
33713.0,27.7,8.4,10.8,2.3
40412.0,27.1,6.3,11.4,1.4
48547.0,25.5,6.7,10.3,1.3
46684.0,25.3,7.3,9.3,1.7000000000000002
44389.0,26.5,6.5,11.2,1.9
48819.0,26.4,5.9,10.2,0.4
50468.0,26.9,6.4,10.5,1.9
46853.0,26.4,7.1,11.1,1.6
49388.0,25.5,7.8,10.4,1.0
26548.0,27.2,8.3,10.1,3.6
71192.0,25.4,4.1,10.5,1.3
49466.0,24.7,6.2,9.6,1.5
45986.0,23.0,6.2,9.0,1.9
44418.0,27.3,5.4,11.5,1.2
49500.0,26.1,5.8,11.0,0.8
43218.0,24.5,4.6,10.4,1.2
45054.0,27.4,5.3,11.2,1.3
49521.0,27.6,5.5,11.6,1.3
42752.0,25.4,4.6,9.9,1.4
38746.0,28.7,8.5,12.9,1.8
45398.0,26.3,5.9,11.1,0.9
49940.0,26.1,6.4,11.0,0.8
44329.0,24.8,4.5,10.1,2.0
43629.0,26.4,5.6,11.3,1.1
50135.0,24.9,5.3,10.9,0.9
46632.0,24.4,4.3,9.6,1.1
47258.0,26.5,3.8,7.8,0.8
50289.0,20.8,1.3,5.3,1.0
48248.0,25.4,5.8,10.6,0.9
50292.0,22.9,4.9,9.6,1.6
48982.0,22.1,5.2,9.2,1.4
48440.0,25.7,4.1,10.4,1.2
50537.0,25.8,4.9,10.0,0.8
50059.0,24.4,5.4,9.8,1.0
152676.0,19.3,4.1,7.9,0.2
50705.0,25.3,5.2,11.0,0.6000000000000001
51230.0,24.8,6.1,10.3,1.1
45041.0,26.6,5.6,11.3,1.1
50805.0,25.8,5.5,10.6,0.5
47068.0,24.9,4.2,10.2,1.1
47485.0,26.9,6.3,11.8,1.5
50881.0,26.4,7.2,11.3,1.2
41671.0,26.0,6.5,10.7,1.9
46077.0,25.1,5.2,9.9,1.6
51320.0,22.7,6.3,9.4,1.0
57323.0,21.5,5.1,9.7,1.8
49522.0,27.5,4.6,11.3,0.8
51353.0,27.1,3.5,10.7,0.7000000000000001
44164.0,25.0,4.5,10.4,1.2
60276.0,25.7,5.7,10.9,1.2
51564.0,24.7,6.1,10.1,1.4
49188.0,24.9,5.2,9.1,2.2
45940.0,24.2,5.2,10.0,1.2
51836.0,23.9,8.2,10.2,0.6000000000000001
52898.0,23.9,4.9,9.7,2.3
42704.0,27.4,8.4,10.9,2.7
52335.0,22.4,5.7,7.1,0.4
36828.0,27.1,8.1,10.7,2.6
53143.0,25.1,5.8,10.3,1.3
52338.0,25.3,8.2,9.8,0.9
51356.0,24.7,6.1,10.2,1.7000000000000002
51710.0,25.7,6.2,10.8,1.7000000000000002
52353.0,23.5,5.4,10.5,1.7000000000000002
47222.0,26.6,5.7,11.5,1.2
52497.0,24.8,7.3,9.7,0.8
52585.0,24.2,4.6,9.8,1.3
45008.0,25.7,5.8,11.1,1.1
52539.0,26.6,5.9,10.6,0.8
46315.0,25.6,5.1,10.6,1.3
52542.0,24.9,4.9,10.2,0.8
53483.0,24.0,5.7,9.3,1.7000000000000002
49797.0,27.1,6.1,10.4,1.1
47923.0,24.9,4.6,10.1,1.0
52807.0,23.4,6.8,9.1,0.7000000000000001
58527.0,21.6,4.4,8.0,1.2
54099.0,26.0,4.8,10.7,0.9
52889.0,24.9,5.0,11.0,0.3
58494.0,25.4,5.0,10.9,0.6000000000000001
71462.0,23.9,5.3,9.4,0.6000000000000001
53157.0,26.9,7.9,12.0,1.1
58624.0,24.1,7.2,9.6,1.6
48013.0,26.3,5.0,10.8,0.9
53776.0,25.4,6.8,10.7,0.8
49902.0,23.5,5.4,9.5,1.0
47928.0,26.8,4.6,11.0,1.0
54123.0,25.8,5.6,10.4,0.7000000000000001
46125.0,24.3,4.3,9.8,1.3
48852.0,23.5,4.8,10.4,0.6000000000000001
54425.0,25.0,4.6,9.8,0.5
51829.0,22.0,1.2,8.8,0.9
58389.0,24.9,5.4,11.4,0.6000000000000001
54586.0,21.2,4.4,8.3,1.0
46664.0,20.5,4.7,9.1,1.5
66588.0,24.7,3.8,9.9,0.7000000000000001
54628.0,25.8,4.7,10.4,0.7000000000000001
51259.0,25.8,6.0,11.0,0.9
46630.0,26.3,4.9,11.5,1.2
54874.0,26.9,6.1,11.3,0.6000000000000001
53874.0,25.8,4.6,10.6,0.5
54900.0,25.2,5.6,9.9,0.8
45428.0,25.6,6.2,11.0,1.7000000000000002
53416.0,25.0,5.1,10.9,0.9
54960.0,23.0,7.3,10.0,1.3
54852.0,22.7,4.6,9.3,0.7000000000000001
49776.0,26.3,5.8,10.8,1.6
55088.0,25.3,5.5,10.6,1.3
55105.0,25.0,4.8,9.4,1.5
58423.0,24.5,6.2,9.9,0.9
55207.0,22.7,6.0,8.6,1.3
49861.0,24.2,5.4,8.4,1.6
55656.0,24.5,5.0,9.9,0.7000000000000001
55501.0,25.4,5.3,9.3,0.4
49893.0,25.9,4.6,9.9,2.1
51755.0,25.4,4.4,10.8,0.8
55516.0,25.0,5.8,10.5,1.0
54026.0,23.7,4.9,8.5,0.8
52684.0,25.9,6.0,11.0,0.4
55588.0,25.4,7.1,11.7,0.9
38150.0,25.7,7.1,9.9,1.1
55209.0,26.6,4.0,10.9,1.2
55824.0,26.8,3.8,11.0,0.6000000000000001
48524.0,24.5,4.2,10.3,1.4
50393.0,25.9,5.5,11.3,1.2
55977.0,25.4,5.6,11.0,0.6000000000000001
47347.0,25.5,5.1,10.3,1.2
40394.0,26.7,7.6,11.4,1.7000000000000002
56588.0,26.3,6.3,10.8,1.2
27125.0,27.4,6.5,10.9,2.9
149571.0,22.5,2.9,8.5,0.7000000000000001
56597.0,24.0,4.7,10.2,0.4
49289.0,23.3,5.2,10.9,1.8
51796.0,24.9,4.2,10.7,1.3
56610.0,24.2,5.1,9.9,0.8
55666.0,22.6,4.7,8.9,1.1
52367.0,26.0,4.4,11.1,1.0
57080.0,26.4,5.2,10.6,0.6000000000000001
49937.0,23.8,4.3,10.1,1.5
52752.0,27.1,4.6,11.2,1.0
57299.0,25.4,4.2,11.1,0.9
48548.0,24.3,3.2,9.9,0.9
87866.0,21.0,7.2,10.1,1.2
57334.0,25.3,4.4,11.1,0.6000000000000001
73745.0,24.7,3.9,9.5,1.3
53043.0,26.6,5.0,11.4,0.9
58009.0,25.2,5.3,10.5,0.8
53462.0,23.6,3.6,9.1,1.3
67481.0,21.2,4.0,12.5,0.8
58022.0,27.5,1.8,9.8,-0.3
63233.0,22.2,4.5,9.2,0.8
58110.0,22.6,4.2,9.2,0.8
63128.0,20.4,2.4,6.8,0.6000000000000001
103079.0,25.3,3.6,9.7,0.7000000000000001
58335.0,24.2,4.3,10.5,0.6000000000000001
62247.0,21.8,3.0,8.7,1.2
53313.0,25.6,5.4,11.0,1.3
58607.0,24.8,4.8,11.0,1.1
57539.0,23.4,4.1,8.7,1.2
55476.0,26.0,5.2,10.5,0.9
53775.0,25.2,4.3,10.4,0.8
59145.0,23.8,4.3,10.3,0.7000000000000001
53681.0,21.7,4.1,8.9,1.4
54485.0,27.4,7.5,11.2,1.5
59326.0,25.3,6.2,9.7,1.1
43349.0,25.1,7.1,10.4,2.0
55166.0,26.7,5.8,10.7,1.2
59395.0,26.0,5.3,10.5,0.5
51979.0,23.9,3.9,9.8,1.2
58290.0,26.7,5.3,10.6,0.8
59518.0,25.9,4.4,9.8,0.7000000000000001
50228.0,23.9,2.6,9.8,1.4
108871.0,20.9,3.8,7.0,0.2
59696.0,24.3,4.5,6.9,2.0
54168.0,23.7,2.9,8.0,0.6000000000000001
44782.0,26.1,6.6,11.2,0.7000000000000001
59876.0,24.9,6.4,12.1,0.0
35265.0,24.8,9.8,8.1,0.8
60339.0,24.3,4.8,10.5,1.5
60190.0,25.3,6.9,10.7,1.5
56084.0,24.8,5.1,9.6,1.2
58537.0,26.1,4.8,10.8,1.3
60194.0,24.8,5.2,10.1,0.6000000000000001
60257.0,21.9,4.3,8.6,1.2
116580.0,21.8,6.0,10.3,1.6
60384.0,25.5,3.5,9.5,1.3
80159.0,21.8,3.2,9.4,0.1
54892.0,27.6,5.3,11.5,0.8
60557.0,25.5,6.5,10.8,1.1
58383.0,24.0,3.8,10.0,1.2
67064.0,22.6,3.3,9.4,0.8
60826.0,23.9,5.2,9.6,0.6000000000000001
52874.0,20.5,4.2,9.1,0.7000000000000001
59869.0,27.2,5.0,10.9,0.9
61037.0,25.7,5.2,10.7,1.1
50980.0,24.5,4.6,10.0,1.1
56069.0,25.5,4.6,10.9,1.2
61097.0,24.7,5.7,10.1,1.0
41259.0,26.2,6.7,10.0,1.2
56834.0,24.9,3.9,10.5,0.9
61656.0,25.5,4.4,9.4,1.1
60008.0,23.7,4.3,9.4,1.4
152952.0,21.6,2.5,8.2,0.8
61670.0,24.5,4.7,10.2,0.6000000000000001
58127.0,24.0,3.7,9.9,0.8
62105.0,23.6,4.8,9.6,0.7000000000000001
56290.0,21.5,3.2,8.4,1.3
60117.0,26.6,6.3,10.5,1.1
62215.0,25.8,6.7,11.6,1.0
60977.0,24.7,4.2,10.1,1.1
71983.0,20.0,1.8,8.7,0.5
62621.0,17.1,1.5,7.5,0.2
54794.0,17.3,2.7,8.3,0.8
61123.0,26.1,4.9,10.6,1.0
62927.0,24.9,4.5,11.0,0.5
53921.0,23.6,3.5,9.3,1.0
50755.0,25.2,3.6,8.5,1.6
62969.0,21.2,3.1,8.5,0.3
63611.0,21.6,3.4,9.3,0.9
64979.0,24.4,3.7,10.1,1.1
62994.0,22.2,5.2,9.8,1.2
74663.0,19.6,4.7,8.5,1.6
64986.0,24.5,4.4,10.3,1.4
63029.0,25.2,5.0,10.5,0.7000000000000001
61791.0,23.3,5.1,9.9,1.4
134757.0,20.5,2.9,8.3,0.9
63338.0,26.4,5.1,9.8,0.7000000000000001
48468.0,27.5,4.9,8.6,0.2
77623.0,24.7,6.1,10.5,0.7000000000000001
63387.0,26.1,6.9,9.9,1.0
70804.0,24.4,5.4,9.3,1.3
75190.0,19.7,4.1,7.1,0.7000000000000001
63585.0,16.1,4.8,6.8,0.7000000000000001
53076.0,16.0,2.9,6.5,0.5
57431.0,26.1,5.2,10.8,1.1
63998.0,24.2,5.7,10.2,0.6000000000000001
56734.0,23.6,3.7,9.2,1.3
55173.0,23.9,4.5,9.9,1.9
64039.0,22.5,5.4,8.6,0.8
70369.0,21.9,5.5,7.6,0.9
45703.0,29.1,5.5,12.4,2.2
64090.0,23.8,8.4,10.2,0.2
36376.0,24.2,8.4,8.5,1.3
77242.0,27.0,4.3,10.1,1.1
64587.0,25.0,4.9,9.7,0.9
63649.0,23.3,4.8,9.3,1.9
110117.0,21.4,4.4,8.1,1.3
64853.0,24.9,4.9,9.5,1.7000000000000002
63645.0,22.0,4.2,8.1,1.3
63947.0,26.1,3.8,10.9,0.9
64917.0,25.4,4.2,9.9,0.6000000000000001
53244.0,23.4,4.0,10.1,1.3
61577.0,23.8,4.2,10.3,0.9
64920.0,24.0,5.0,8.8,0.3
60142.0,22.4,4.2,8.8,1.1
22847.0,31.2,3.2,14.2,0.0
65106.0,24.0,-0.3,8.8,2.5
49250.0,26.8,5.7,10.9,1.4
66455.0,26.8,6.1,11.4,1.0
38489.0,26.3,5.4,10.1,1.0
64133.0,25.9,3.5,10.4,0.5
66521.0,25.7,3.4,9.8,0.7000000000000001
54761.0,22.6,3.0,9.7,0.7000000000000001
61808.0,22.6,4.5,9.6,0.9
66780.0,23.1,3.9,9.9,0.6000000000000001
62214.0,22.1,3.2,9.0,0.9
62799.0,25.0,3.3,10.0,1.0
66898.0,23.1,3.3,9.6,0.3
60377.0,22.6,4.1,9.1,1.3
67061.0,26.1,5.0,11.3,3.5
118049.0,21.9,4.4,8.7,1.1
67191.0,22.7,5.0,9.0,1.2
69139.0,20.2,4.1,8.0,1.8
61131.0,24.8,5.1,10.4,1.2
69717.0,24.8,-1.0,8.8,0.0
67471.0,30.0,5.0,7.5,-0.3
104587.0,8.8,-0.3,7.5,0.0
65256.0,26.1,4.0,10.5,0.8
67647.0,25.5,3.8,10.3,0.3
56877.0,22.3,2.9,10.0,1.2
61051.0,27.2,2.9,11.1,0.9
56248.0,24.8,4.7,8.8,1.1
68525.0,25.3,3.7,9.3,1.2
69803.0,23.0,2.3,8.7,0.6000000000000001
63396.0,24.4,4.5,11.0,1.0
68821.0,24.8,4.0,10.0,0.7000000000000001
63074.0,20.5,3.7,9.0,1.4
60790.0,24.2,4.6,9.3,1.0
69168.0,23.7,3.3,10.1,0.8
65446.0,21.4,4.3,8.7,1.2
62273.0,26.3,4.8,10.5,1.0
69426.0,24.1,3.8,10.7,0.2
85352.0,19.5,2.7,9.6,1.0
67846.0,26.0,3.2,10.3,1.0
68485.0,24.6,4.2,10.4,0.8
70065.0,25.0,4.6,10.5,0.5
57590.0,23.0,5.2,9.5,1.5
68086.0,21.4,5.8,8.9,1.8
70311.0,25.8,7.6,12.0,0.8
70790.0,24.0,0.5,11.3,1.1
72877.0,23.0,3.7,9.6,0.6000000000000001
70395.0,25.5,5.2,10.4,1.1
58693.0,22.8,5.2,9.8,1.7000000000000002
83881.0,20.9,4.6,6.5,1.0
71047.0,24.6,3.3,9.6,-0.2
75188.0,19.3,1.5,9.8,1.5
64346.0,24.7,4.2,10.1,1.2
71129.0,22.8,3.4,9.9,0.4
65071.0,22.1,2.7,8.6,0.9
67414.0,24.6,3.4,9.6,1.0
71215.0,25.0,2.9,10.1,0.4
149720.0,22.0,3.4,8.6,0.6000000000000001
71388.0,21.9,4.5,8.4,0.5
61708.0,22.1,4.1,8.5,1.7000000000000002
98577.0,17.2,1.3,8.0,0.3
71606.0,17.5,4.1,9.1,0.1
29633.0,29.2,10.8,9.0,3.2
71872.0,19.8,-2.8,6.0,1.5
63949.0,19.4,3.1,8.6,0.6000000000000001
72868.0,20.3,3.0,9.0,0.4
57950.0,19.4,1.8,9.5,0.7000000000000001
76175.0,23.9,5.2,9.1,1.1
72906.0,24.9,5.7,9.5,0.9
35836.0,26.1,7.5,10.4,2.4
80757.0,24.1,4.8,9.9,1.1
72907.0,24.1,5.9,9.1,1.0
57770.0,24.1,4.7,10.6,1.1
88607.0,26.1,4.1,8.5,0.4
73121.0,19.8,0.4,8.5,0.3
31823.0,22.3,12.8,4.6,4.0
70612.0,25.3,3.7,10.1,0.7000000000000001
73842.0,22.4,3.4,9.3,0.4
73340.0,23.0,3.7,9.1,0.3
68635.0,22.0,2.6,9.2,1.1
66831.0,24.3,3.2,9.2,0.8
73668.0,22.6,3.4,9.2,0.5
72200.0,20.7,2.6,8.8,0.8
68802.0,24.8,3.0,10.2,0.9
73747.0,25.0,4.0,9.9,0.3
58824.0,22.4,3.4,9.8,1.3
118207.0,23.9,4.8,9.6,1.0
74131.0,24.9,4.1,8.8,0.3
73433.0,21.3,2.8,9.2,1.1
94951.0,22.0,2.6,8.4,0.9
74297.0,23.5,4.9,8.6,0.9
73737.0,21.9,5.8,8.9,2.2
69540.0,23.7,3.3,9.5,0.7000000000000001
74793.0,22.7,4.2,8.7,0.6000000000000001
