basari_sirasi,ayt_matematik,ayt_kimya,ayt_biyoloji,ayt_fizik
24481.0,37.9,10.8,9.8,10.6
19963.0,29.8,10.0,11.0,12.1
18320.0,35.1,11.4,10.3,12.5
20044.0,37.4,10.8,10.7,10.4
36278.0,26.7,10.6,10.9,11.5
18372.0,35.7,11.8,9.8,12.3
25379.0,38.1,10.0,10.5,9.7
18600.0,29.4,10.1,11.2,12.2
18453.0,35.2,11.5,10.3,12.7
17796.0,38.0,11.0,10.8,10.7
27595.0,28.2,9.4,10.1,11.8
18459.0,35.6,11.3,10.2,12.6
21514.0,37.8,11.0,10.4,10.6
18333.0,29.7,10.3,11.0,12.2
18478.0,35.3,11.3,10.3,12.6
18013.0,37.9,10.9,10.8,10.8
19973.0,30.3,9.5,10.1,12.2
18493.0,36.1,9.9,9.7,12.3
18099.0,38.8,10.3,10.7,11.1
53984.0,28.2,9.2,10.1,12.0
18506.0,35.8,11.1,9.7,13.1
18256.0,38.5,11.1,10.6,11.0
27165.0,28.8,9.4,10.5,12.1
18573.0,36.2,11.4,10.1,12.7
20267.0,38.1,10.7,10.2,11.1
18907.0,29.6,10.1,11.1,12.1
18608.0,35.7,11.5,10.1,12.6
18877.0,38.1,10.7,10.8,10.7
38177.0,26.0,9.3,10.4,11.5
18661.0,36.8,11.6,9.5,12.3
18195.0,38.2,10.2,10.0,10.4
11527.0,31.7,10.9,11.7,12.6
18673.0,35.5,11.5,10.3,12.8
31702.0,36.5,10.4,9.3,9.5
19220.0,30.3,9.8,10.8,12.5
18756.0,35.7,11.7,10.2,12.9
23009.0,37.8,10.5,10.1,10.4
19442.0,28.8,9.8,10.8,12.1
19230.0,35.0,11.3,9.8,12.4
19017.0,37.6,10.6,10.5,10.6
18120.0,30.8,10.4,11.0,12.6
19244.0,34.9,10.8,10.3,12.2
19062.0,37.5,10.9,10.4,10.6
25678.0,30.5,10.0,10.3,12.2
19392.0,35.7,12.1,10.1,13.1
16977.0,38.5,10.8,10.2,11.3
27829.0,28.8,9.9,10.2,11.9
19421.0,35.7,11.4,10.2,12.8
23273.0,37.5,10.6,9.9,11.1
29316.0,30.4,9.0,9.1,11.0
19524.0,36.1,11.5,9.9,12.0
22484.0,36.8,10.7,10.3,10.6
22037.0,29.2,10.3,10.9,12.2
19547.0,35.6,11.6,9.9,12.6
20624.0,38.0,11.0,10.3,10.6
27337.0,28.8,9.3,10.6,12.0
19555.0,35.5,11.3,10.7,13.0
36961.0,36.7,10.9,9.9,10.1
18719.0,30.9,10.3,11.0,12.2
19573.0,36.0,11.5,10.2,12.6
19631.0,38.2,10.9,11.0,11.1
19077.0,30.8,10.1,11.2,12.2
19642.0,36.3,11.5,10.4,12.9
19061.0,38.4,11.3,10.9,11.0
17522.0,30.5,10.4,11.3,12.4
14398.0,31.2,10.1,11.0,12.8
20048.0,35.2,11.2,9.9,12.8
30161.0,36.0,10.3,10.2,9.9
19538.0,30.3,9.6,10.0,12.0
20136.0,34.3,11.6,9.6,12.3
21459.0,37.6,10.7,10.2,10.2
17488.0,31.6,9.7,10.4,11.7
20169.0,36.3,11.0,8.9,12.5
19462.0,37.7,10.6,10.6,10.3
20037.0,28.8,9.9,11.1,12.3
20189.0,35.2,11.2,10.0,12.4
19935.0,37.4,10.8,10.5,10.6
18690.0,30.7,10.0,11.0,12.2
20269.0,35.4,11.3,10.4,12.4
18412.0,38.1,10.3,11.1,9.5
20156.0,29.0,9.8,11.0,11.8
20276.0,35.2,11.3,9.8,12.6
20130.0,37.7,10.7,10.8,10.7
19320.0,29.8,9.7,11.2,11.9
20496.0,35.2,11.1,10.0,12.5
21267.0,37.7,10.6,10.6,10.4
22125.0,31.1,10.4,11.4,12.6
20574.0,35.5,11.5,10.5,13.0
19247.0,37.8,10.1,10.6,11.3
20419.0,29.1,9.7,10.9,12.1
20615.0,35.0,11.0,10.1,12.4
20634.0,37.6,10.8,10.4,10.5
26805.0,28.4,10.0,10.4,11.6
20685.0,35.2,11.3,9.6,12.7
24158.0,37.1,10.9,10.2,10.0
20962.0,29.2,10.3,11.0,11.6
20826.0,35.2,11.2,10.1,12.3
19420.0,38.0,10.7,10.1,10.7
27586.0,27.9,9.7,10.9,11.8
20929.0,34.9,10.9,10.2,12.5
26213.0,36.9,10.3,10.4,10.2
17018.0,31.9,10.3,10.9,12.5
21010.0,36.5,11.2,9.6,12.7
27046.0,38.4,10.3,9.8,10.5
19203.0,31.2,9.0,10.6,11.0
21359.0,37.0,11.4,10.1,13.0
20078.0,37.8,11.0,9.9,10.4
16371.0,30.1,10.4,11.0,12.4
21387.0,35.2,11.0,10.0,12.4
32598.0,36.4,10.1,9.3,10.0
22842.0,27.7,9.6,10.2,11.1
21391.0,36.2,11.1,9.6,13.1
18094.0,36.3,11.0,10.8,11.5
20060.0,29.8,10.1,11.0,11.9
21399.0,34.5,11.4,9.9,12.7
29075.0,36.6,10.1,9.7,10.4
21103.0,29.6,9.9,10.8,11.9
21423.0,35.1,11.2,9.9,12.6
21968.0,37.5,10.6,10.6,10.2
15660.0,32.2,10.3,11.3,12.8
21431.0,35.6,11.4,10.6,12.8
24599.0,37.7,10.6,10.5,11.4
33408.0,28.2,10.0,10.9,12.1
21479.0,35.2,11.7,10.2,12.5
20550.0,37.9,11.1,10.7,10.7
21168.0,29.9,10.0,10.8,12.0
21510.0,35.4,11.3,10.1,12.6
15778.0,38.4,11.0,11.1,11.3
30795.0,27.5,9.1,10.1,12.1
21602.0,35.2,11.6,9.5,12.6
27534.0,37.2,10.3,10.1,10.2
21156.0,29.3,10.0,10.9,11.6
21723.0,34.5,11.2,9.5,12.8
22279.0,37.6,10.5,10.3,10.7
56309.0,24.4,8.6,9.5,11.5
21748.0,34.4,11.5,10.3,12.7
20329.0,37.2,11.0,10.5,11.0
30322.0,27.5,8.9,10.1,11.7
21884.0,35.7,10.7,8.9,12.6
21772.0,38.8,10.9,9.9,10.6
36438.0,28.3,9.2,9.3,11.1
21930.0,35.3,10.5,9.6,12.5
24857.0,38.0,10.8,9.6,10.4
24768.0,28.7,9.4,10.0,12.0
21944.0,35.7,10.9,10.5,12.3
18161.0,37.8,11.3,11.3,11.0
20430.0,29.5,10.0,11.0,12.6
21969.0,35.2,11.2,9.8,12.6
21912.0,37.6,10.6,10.6,9.9
23914.0,31.4,11.0,11.2,12.4
22017.0,35.9,10.9,10.6,12.8
31418.0,37.0,10.3,10.0,9.9
23352.0,30.0,9.9,10.8,12.0
22033.0,34.9,11.3,10.4,12.4
22447.0,35.9,10.9,10.6,10.2
22085.0,28.4,9.5,10.9,11.7
22046.0,34.5,11.2,9.9,12.6
21606.0,37.5,10.7,10.4,10.6
29827.0,25.1,9.4,11.8,10.8
22081.0,34.5,11.4,10.2,12.5
23186.0,37.4,11.2,9.8,11.7
42372.0,27.4,7.6,9.8,11.4
22085.0,34.1,11.3,11.1,12.1
18852.0,38.4,11.6,10.4,11.7
21427.0,29.2,9.7,10.9,11.9
22092.0,34.7,11.4,9.9,12.6
22568.0,37.5,10.6,10.7,10.3
18127.0,30.8,9.9,11.4,12.4
22286.0,35.9,11.1,10.3,12.6
33422.0,36.6,9.9,9.7,10.7
21230.0,28.3,9.8,11.8,11.1
22307.0,34.3,10.7,10.6,11.6
21865.0,36.7,11.4,10.5,10.9
22233.0,28.9,9.5,10.8,11.8
22314.0,35.5,10.8,9.7,12.4
23309.0,37.6,10.5,10.2,10.2
26161.0,29.1,9.1,10.9,11.6
22397.0,35.4,11.7,9.7,13.0
23586.0,37.4,11.0,9.7,10.2
39458.0,26.2,9.2,9.6,10.9
22491.0,35.1,10.0,9.3,11.6
26643.0,38.1,10.1,9.4,10.2
23389.0,29.1,10.0,10.8,11.9
22516.0,35.2,11.4,9.7,12.6
20486.0,38.0,11.0,10.5,10.7
17105.0,32.0,10.5,12.2,13.4
22528.0,36.7,11.6,10.9,13.3
97259.0,34.1,8.3,10.2,9.4
22161.0,28.5,9.8,10.8,11.7
22544.0,34.3,11.1,9.6,12.3
23447.0,37.3,10.6,10.4,10.2
22575.0,27.9,10.0,10.6,11.7
22564.0,34.4,10.7,9.8,12.6
22328.0,37.6,10.4,9.8,10.6
51924.0,25.7,9.4,9.4,11.8
22621.0,34.2,10.7,9.1,13.1
25166.0,37.4,10.4,10.2,10.2
21534.0,27.6,9.4,11.1,11.0
22647.0,34.0,10.8,10.8,12.1
22892.0,36.3,10.4,11.6,10.2
35652.0,28.5,9.6,10.8,11.7
22754.0,35.2,11.7,10.0,12.6
23334.0,37.7,11.0,10.3,10.8
23818.0,28.3,9.1,11.1,11.0
22870.0,34.1,10.2,9.3,12.5
22314.0,28.6,9.7,10.8,11.8
22873.0,34.8,11.1,9.7,12.5
23680.0,37.4,10.4,10.4,10.1
23884.0,29.4,9.9,10.8,11.8
22913.0,35.1,11.3,10.0,12.6
20960.0,37.9,11.0,10.4,10.5
20330.0,29.6,10.5,11.2,12.4
23137.0,34.9,11.2,9.8,12.7
31715.0,36.7,10.3,9.6,10.3
18767.0,31.6,9.6,10.9,11.8
23188.0,35.0,11.9,10.4,12.5
19642.0,38.6,10.9,11.5,10.8
23457.0,28.3,9.7,10.6,11.9
23398.0,34.4,10.8,9.7,12.6
35701.0,25.2,10.1,10.6,12.0
23410.0,35.1,9.3,10.1,10.3
26799.0,36.1,10.8,8.0,10.3
22287.0,29.4,10.5,9.9,11.9
23596.0,33.2,10.5,9.0,12.5
34037.0,37.6,9.7,9.6,9.6
23583.0,28.5,9.8,10.8,11.4
23742.0,34.2,10.9,9.9,12.4
23958.0,37.0,10.5,10.4,9.9
39647.0,26.0,8.9,9.9,11.3
23845.0,33.4,11.6,10.0,11.6
23194.0,36.0,11.4,10.7,11.0
23284.0,29.5,9.9,10.7,11.8
23892.0,35.1,11.1,9.8,12.4
23403.0,37.9,10.9,10.6,10.4
23448.0,29.1,9.7,11.0,11.9
23894.0,35.4,11.1,9.8,12.6
23615.0,37.7,10.9,10.7,10.8
24130.0,28.0,9.8,10.7,11.7
23933.0,34.6,10.9,9.7,12.4
22609.0,37.6,10.8,10.2,10.5
30796.0,26.9,9.4,11.1,11.1
23997.0,33.8,11.6,10.0,13.0
26199.0,37.2,10.6,10.0,10.0
31577.0,27.5,9.0,10.4,10.7
24022.0,34.6,10.8,9.1,12.3
28538.0,36.3,9.5,10.0,10.8
23451.0,28.2,9.9,10.9,11.8
24091.0,34.2,11.0,9.9,12.3
25100.0,37.3,10.5,10.4,10.0
26792.0,26.1,9.7,10.6,12.4
24153.0,34.6,11.1,9.9,13.0
22119.0,38.0,11.1,9.8,10.1
23323.0,28.2,9.6,10.8,11.6
24169.0,34.1,10.9,9.8,12.4
25219.0,37.4,10.7,10.3,9.8
23517.0,28.3,9.3,10.8,11.7
24193.0,34.5,11.1,9.5,12.3
25384.0,37.1,10.6,10.1,10.4
16409.0,31.5,10.6,11.2,12.6
24266.0,34.5,11.4,9.9,12.7
33448.0,36.2,9.9,9.5,10.5
24589.0,27.4,9.6,11.0,11.8
24290.0,33.5,11.3,9.6,12.5
24938.0,37.6,10.6,10.5,9.7
15217.0,32.4,11.5,11.5,13.2
24309.0,33.7,11.6,10.8,13.8
30401.0,38.8,11.3,9.8,11.0
29446.0,27.8,9.7,10.1,11.9
24373.0,35.1,10.8,9.7,12.5
26858.0,37.3,10.1,9.9,10.5
34200.0,27.2,8.9,9.9,11.5
24384.0,34.9,10.8,9.8,12.7
28567.0,37.2,10.8,9.4,10.4
23094.0,28.0,10.0,11.0,12.1
24554.0,33.9,11.0,9.9,12.7
26218.0,37.5,10.7,10.3,9.9
26676.0,28.6,9.6,10.2,11.0
24700.0,34.1,10.9,10.3,12.5
21023.0,38.2,11.1,10.4,10.1
38038.0,25.8,8.7,9.7,11.7
24737.0,34.0,11.3,10.4,12.6
31804.0,36.8,9.3,9.1,10.0
24094.0,27.9,9.7,10.8,12.0
24841.0,33.6,11.0,9.6,12.2
25412.0,37.2,10.5,10.1,9.9
24461.0,27.6,9.8,11.0,11.6
25044.0,34.0,11.2,9.7,12.3
25972.0,37.1,10.6,10.2,10.3
24752.0,27.7,9.7,10.5,11.5
25055.0,33.9,11.0,10.1,12.5
25041.0,37.1,10.7,9.9,9.9
41082.0,22.0,12.0,10.5,10.2
25094.0,35.0,10.5,8.0,12.8
47841.0,39.0,12.0,5.0,11.5
31449.0,28.6,9.9,10.8,11.6
25169.0,35.0,11.8,9.9,12.4
28921.0,37.6,10.5,10.0,10.4
25361.0,28.5,9.3,10.3,11.7
25180.0,34.4,10.8,9.3,12.2
25682.0,37.2,10.4,10.1,10.1
24218.0,28.3,10.5,10.9,11.2
25220.0,32.9,13.0,11.4,13.1
26017.0,37.0,10.4,9.9,11.3
24517.0,27.0,9.1,10.8,11.6
25229.0,32.4,11.5,9.8,12.6
25656.0,36.4,10.4,10.5,9.0
36935.0,26.6,8.3,10.0,11.0
25267.0,35.3,10.6,9.1,12.1
27210.0,37.4,10.2,9.9,10.7
18145.0,31.1,10.0,11.3,12.1
25278.0,34.4,10.8,9.4,11.7
33982.0,28.0,8.8,10.8,11.8
25344.0,33.2,10.2,9.0,12.4
28403.0,37.9,10.4,10.3,9.7
29065.0,27.9,9.6,10.5,11.9
25429.0,34.7,11.0,9.4,12.1
31256.0,36.4,10.1,9.5,9.9
23783.0,29.2,9.9,10.9,12.2
25556.0,34.5,11.1,9.6,12.5
35682.0,36.3,10.1,9.6,9.7
294956.0,22.1,5.0,4.8,8.9
25661.0,34.1,11.5,10.4,12.6
38519.0,35.1,10.5,9.3,9.7
35288.0,26.8,9.2,9.8,11.5
25681.0,35.2,11.0,9.6,12.4
33483.0,36.8,10.1,9.3,9.9
25811.0,28.0,9.5,10.7,11.5
25739.0,34.0,10.9,9.5,12.3
24864.0,36.9,10.3,10.2,10.5
57519.0,24.5,8.7,9.8,10.8
25822.0,35.2,11.2,9.5,12.4
20149.0,38.5,11.3,10.6,10.6
38275.0,26.4,8.5,10.6,10.9
25968.0,34.5,10.9,9.4,11.6
24850.0,36.6,11.1,10.1,10.4
17949.0,30.8,10.8,11.7,12.6
26031.0,35.9,11.6,10.4,13.0
25654.0,27.4,9.3,10.6,11.7
26066.0,33.7,10.9,9.7,12.5
27180.0,36.7,10.3,10.2,10.2
26829.0,28.5,9.2,10.0,10.7
26076.0,34.0,10.3,9.7,12.0
23755.0,37.0,11.0,10.0,10.0
46219.0,25.9,7.0,9.9,11.2
26100.0,33.9,11.3,9.2,11.8
30649.0,36.8,10.7,8.9,10.0
34627.0,26.2,9.3,10.1,11.6
26150.0,34.6,11.0,9.2,12.4
35121.0,36.4,9.7,8.7,9.9
28191.0,27.6,9.4,9.3,12.2
26182.0,34.2,10.5,9.6,12.5
25859.0,36.2,10.2,10.1,10.5
25044.0,27.6,9.5,10.4,11.4
26210.0,34.6,10.6,9.5,11.9
20521.0,37.8,10.6,10.5,10.2
27550.0,28.0,10.2,11.6,10.4
26277.0,32.7,10.5,10.1,12.2
23908.0,37.1,9.2,11.3,9.4
26382.0,28.9,9.2,10.2,11.6
26400.0,34.0,10.9,9.5,12.3
24953.0,37.2,10.6,10.1,10.4
28342.0,27.4,9.3,10.4,11.3
26451.0,33.6,10.5,9.6,12.2
27537.0,37.0,10.6,10.0,10.1
30608.0,27.5,9.4,10.3,12.1
26677.0,35.0,10.6,9.2,12.4
31889.0,36.9,10.3,9.4,10.2
24510.0,29.7,9.1,10.4,12.2
26684.0,35.1,10.8,9.4,12.0
31480.0,37.2,10.4,9.2,10.0
22581.0,29.1,10.1,10.9,12.4
26723.0,34.4,10.9,9.6,12.6
34612.0,36.1,10.1,9.5,10.2
26180.0,27.4,9.5,10.6,11.6
26767.0,33.6,10.8,9.5,12.3
28163.0,36.8,10.5,10.3,10.0
25780.0,27.7,9.5,10.6,11.4
26849.0,33.9,10.8,9.6,12.5
28525.0,37.2,10.6,9.9,9.9
29719.0,28.1,9.1,9.8,11.8
26896.0,34.1,10.4,9.2,12.6
32894.0,35.8,10.0,9.9,10.0
32248.0,24.8,9.6,11.3,11.6
26941.0,34.7,9.9,9.1,13.0
30351.0,34.8,9.7,10.5,10.9
34710.0,26.1,9.2,9.1,12.4
27052.0,36.4,10.7,9.1,12.2
25548.0,37.9,10.0,10.5,10.2
28740.0,27.2,9.0,9.9,12.0
27063.0,32.5,10.4,9.6,12.4
25448.0,37.0,11.1,10.6,8.6
32580.0,26.2,9.6,10.1,12.2
27090.0,34.5,11.0,8.7,12.7
27924.0,36.8,10.8,9.8,9.6
27146.0,28.0,10.0,10.9,11.5
27160.0,34.1,10.8,9.4,12.1
24656.0,37.1,10.9,10.2,10.5
26897.0,27.3,9.3,10.7,11.5
27217.0,33.7,10.9,9.5,12.3
28283.0,37.1,10.3,10.4,9.9
28376.0,27.6,9.4,10.6,11.1
27276.0,33.8,10.6,9.8,12.2
24579.0,37.2,10.5,10.4,9.8
38550.0,27.3,9.4,10.5,11.9
27355.0,34.8,11.3,9.7,12.7
25837.0,36.9,10.5,10.1,10.9
48305.0,25.3,8.3,9.2,11.1
27584.0,33.9,10.6,9.6,13.1
31484.0,36.3,10.6,9.3,9.8
36423.0,28.1,10.2,10.7,11.8
27637.0,35.6,11.1,10.5,13.3
75693.0,37.4,10.6,9.9,10.9
29049.0,27.1,9.2,10.5,11.7
27673.0,34.0,11.0,9.5,12.3
24140.0,37.5,10.6,10.2,10.3
26345.0,27.7,9.4,10.6,11.3
27792.0,33.3,10.9,9.8,12.2
29647.0,36.6,10.5,10.3,9.7
26474.0,28.4,9.6,10.9,11.6
27793.0,34.2,10.9,9.4,12.5
26347.0,37.3,10.8,10.5,10.4
39558.0,25.8,8.8,9.4,11.1
27795.0,33.9,11.1,9.9,12.5
34400.0,37.3,10.1,9.1,9.8
27177.0,27.9,9.3,10.6,11.6
27868.0,33.9,10.6,9.4,12.1
24201.0,37.3,10.5,10.0,10.3
27427.0,26.9,9.4,10.5,11.6
27881.0,33.6,10.7,9.3,12.2
28799.0,36.5,10.5,10.1,9.9
27352.0,28.0,9.2,10.6,11.3
27892.0,34.3,10.9,9.8,12.0
27741.0,37.4,10.3,10.3,10.2
64663.0,23.6,9.1,9.8,11.1
27959.0,33.4,11.5,10.2,12.5
37782.0,35.5,10.8,9.7,10.6
27034.0,27.3,9.2,10.6,11.5
27991.0,33.8,10.6,9.3,12.1
29596.0,37.0,10.4,10.0,9.8
27909.0,27.9,9.3,10.4,11.5
28092.0,34.6,10.8,9.4,12.0
27516.0,26.9,9.3,10.4,11.4
28118.0,33.5,10.6,9.2,12.1
29360.0,36.7,10.3,10.1,10.0
23431.0,29.8,10.0,10.9,12.5
28233.0,34.0,10.9,9.8,12.6
44877.0,35.0,9.7,9.7,10.0
26429.0,27.7,9.2,10.5,11.5
28298.0,33.5,10.7,10.1,12.4
22455.0,37.8,10.8,10.6,10.4
28236.0,27.9,9.7,10.2,11.5
28337.0,33.3,10.6,9.5,12.2
26136.0,36.8,10.7,9.9,10.2
20117.0,28.2,9.6,12.0,12.0
28345.0,34.7,10.5,9.6,12.6
39741.0,24.3,9.8,10.2,10.7
28380.0,33.4,10.0,9.9,12.4
30868.0,35.8,10.1,10.2,9.5
28505.0,32.8,10.5,11.8,9.0
18053.0,38.8,8.0,10.5,10.3
39669.0,26.0,8.8,9.7,11.1
28518.0,34.6,10.8,9.3,12.1
33033.0,36.3,10.2,9.4,10.2
29883.0,27.2,9.8,10.6,12.1
28632.0,34.5,10.9,9.8,12.5
27349.0,37.6,10.6,10.2,10.1
31207.0,26.0,8.4,10.4,10.1
28672.0,33.5,10.6,9.6,12.8
28776.0,34.5,10.3,10.1,10.0
28100.0,26.9,9.1,10.6,11.5
28728.0,33.3,11.0,9.4,12.1
29789.0,36.6,10.3,10.0,9.8
29333.0,27.0,9.5,10.8,11.5
28837.0,33.4,10.9,9.9,12.4
26038.0,37.5,10.7,10.1,10.5
65419.0,26.1,8.2,8.8,10.7
28982.0,34.5,10.5,9.7,12.0
30943.0,38.2,9.9,9.3,9.0
31519.0,26.0,8.6,10.6,11.8
29025.0,31.9,10.7,9.7,12.2
29383.0,37.0,9.7,9.4,9.9
46372.0,26.6,8.1,10.1,10.0
29128.0,34.7,10.5,8.6,12.1
33803.0,37.6,10.9,8.8,9.1
27311.0,27.8,9.5,10.5,11.6
29149.0,34.0,10.8,9.4,12.1
24576.0,37.5,10.8,10.5,10.7
28414.0,27.3,9.1,10.3,11.3
29192.0,33.4,10.7,9.5,12.1
30002.0,36.6,10.4,10.0,9.8
30671.0,26.7,9.3,9.8,10.8
29196.0,31.7,11.3,9.6,11.8
27674.0,36.3,10.0,10.0,9.6
23360.0,28.3,10.1,10.7,12.0
29203.0,33.5,10.9,9.5,12.4
38518.0,35.3,10.3,9.6,9.2
35574.0,27.2,9.5,11.3,11.4
29274.0,33.4,11.0,9.5,12.4
31207.0,37.1,10.4,10.5,10.6
55213.0,24.8,9.0,9.2,10.8
29487.0,33.8,10.7,10.4,12.2
36469.0,34.9,9.3,9.0,9.6
29190.0,27.2,9.3,10.2,11.4
29527.0,33.5,10.8,9.7,12.6
28467.0,37.3,10.3,9.9,9.9
30038.0,26.8,9.0,10.5,11.5
29643.0,33.5,10.7,9.1,12.1
27379.0,37.0,10.4,10.0,9.8
29256.0,26.9,9.3,10.5,10.8
29660.0,32.9,11.3,9.1,12.7
31110.0,36.9,10.1,9.5,11.0
27750.0,29.3,9.4,10.3,11.7
29663.0,34.6,10.9,10.0,12.7
39894.0,35.5,9.9,9.4,9.5
47749.0,25.3,8.4,10.8,10.5
29765.0,32.6,10.1,9.8,12.4
32334.0,28.3,9.5,10.3,11.8
29815.0,34.9,10.9,9.5,12.2
33310.0,36.7,10.2,9.9,9.8
29854.0,33.8,10.5,9.3,12.8
29100.0,36.5,13.0,8.0,9.5
29182.0,26.8,9.1,10.5,11.6
29886.0,33.1,10.5,9.4,12.0
29941.0,36.6,10.5,10.1,10.0
28704.0,27.7,9.0,10.3,11.2
29950.0,33.1,10.7,9.4,12.2
28284.0,37.0,10.7,10.2,10.0
45259.0,25.8,9.3,10.0,10.1
30005.0,34.1,11.3,8.3,12.1
27646.0,36.8,10.1,10.4,8.7
40913.0,24.6,10.2,9.5,11.8
30089.0,34.0,10.7,9.2,9.8
31797.0,36.2,10.6,9.3,9.2
84271.0,19.8,7.4,8.8,9.7
30419.0,33.3,11.3,10.8,11.9
34591.0,35.2,9.3,9.9,9.7
29704.0,26.8,8.9,10.6,11.3
30492.0,32.2,10.7,9.6,12.8
31341.0,35.7,10.9,9.6,10.8
30469.0,26.7,9.1,10.4,11.2
30537.0,32.9,10.4,9.5,11.9
29661.0,36.4,10.5,9.8,9.6
30090.0,25.9,8.6,10.3,10.6
30555.0,32.8,10.3,8.9,11.9
32743.0,36.2,9.7,10.0,10.4
30424.0,26.3,9.0,10.0,11.4
30639.0,33.1,10.1,9.2,12.3
30210.0,36.4,10.3,9.9,9.7
29679.0,32.0,6.8,9.2,12.8
30755.0,35.3,13.0,10.5,14.0
31085.0,27.4,8.4,10.5,11.7
30784.0,32.8,11.2,10.1,12.5
27749.0,38.0,9.9,8.9,9.4
49197.0,27.0,8.9,10.1,11.9
30788.0,34.2,11.4,9.8,12.5
24971.0,37.6,10.9,10.4,10.5
30722.0,26.4,9.5,10.3,11.2
30855.0,33.4,10.6,9.2,12.1
30036.0,36.2,10.4,10.1,10.0
30774.0,26.4,9.5,10.2,10.7
30869.0,33.4,11.2,9.7,12.3
29896.0,36.8,10.4,10.3,9.5
31183.0,26.6,9.2,10.2,11.2
30982.0,33.4,10.7,9.1,11.8
29064.0,36.5,10.4,9.7,10.0
25282.0,28.2,9.5,10.7,12.4
31062.0,32.7,10.3,9.6,11.9
44448.0,33.7,10.5,9.5,9.9
51175.0,24.7,7.6,10.3,9.8
31138.0,33.7,11.5,9.8,12.3
31902.0,36.8,10.0,9.0,10.3
31102.0,26.6,9.7,10.4,11.1
31144.0,33.4,10.8,9.3,11.8
28443.0,36.8,10.2,10.0,10.0
33932.0,26.0,9.5,10.8,11.5
31274.0,33.3,11.2,9.6,12.1
28137.0,37.0,10.5,10.0,9.8
53028.0,23.1,9.0,10.2,10.4
31310.0,33.0,10.8,9.4,12.5
41824.0,34.3,9.7,8.3,9.5
39206.0,26.3,9.4,11.0,11.4
31319.0,33.1,11.0,9.5,12.6
28912.0,37.5,10.7,10.0,10.1
34163.0,26.5,9.4,10.2,11.9
31325.0,33.9,10.3,9.0,12.1
39632.0,36.1,9.9,9.2,9.3
31544.0,26.6,9.3,10.3,11.1
31361.0,32.7,10.5,9.3,12.2
30597.0,36.4,10.3,10.1,9.7
32348.0,26.4,8.9,9.3,11.6
31474.0,34.0,10.0,8.6,11.7
28427.0,36.7,11.3,8.8,10.0
59350.0,23.5,8.6,8.9,11.1
31476.0,34.1,11.0,8.6,12.3
31660.0,26.7,9.3,10.5,11.0
31536.0,33.1,10.7,9.4,12.0
30100.0,36.6,10.4,10.0,9.9
82296.0,22.2,6.2,7.6,9.4
31636.0,34.2,10.0,9.3,12.3
39361.0,34.9,9.7,8.9,10.2
31624.0,24.2,7.5,10.6,13.1
31794.0,34.6,10.2,7.1,11.3
29094.0,37.0,10.6,9.1,9.1
43512.0,24.6,9.0,9.9,11.5
31882.0,33.4,10.7,9.3,12.1
38162.0,35.1,10.0,9.2,10.1
42046.0,26.2,7.4,8.9,10.1
32036.0,34.6,11.0,8.3,12.7
42869.0,35.0,9.4,8.7,8.8
32399.0,24.9,9.6,10.1,10.6
32040.0,32.1,10.2,8.5,13.0
32350.0,36.3,10.5,9.9,8.9
28506.0,28.2,9.3,10.5,12.3
32152.0,36.2,10.6,9.4,12.8
53639.0,35.8,9.1,7.7,8.2
92833.0,22.6,6.8,8.2,9.0
32165.0,33.0,11.2,9.3,12.6
28292.0,37.3,10.3,9.6,10.2
37310.0,25.1,9.2,11.2,11.6
32207.0,33.0,10.8,10.3,11.9
35360.0,35.9,10.0,10.2,9.6
38552.0,26.4,8.6,9.4,11.0
32208.0,33.3,10.9,8.8,12.2
45077.0,35.8,9.5,8.3,8.9
27413.0,28.0,9.3,10.7,11.9
32210.0,34.0,10.8,9.1,12.5
46464.0,34.7,9.7,8.9,10.0
57900.0,23.3,7.8,9.2,11.6
32303.0,34.2,11.3,9.5,12.1
30783.0,36.7,9.7,9.4,10.9
32946.0,25.8,8.9,10.0,11.0
32333.0,33.0,10.2,9.2,12.0
30841.0,36.3,10.3,10.0,9.5
31788.0,26.1,8.5,11.4,11.7
32402.0,34.7,10.4,9.7,12.1
57956.0,33.0,8.9,8.0,9.1
32790.0,26.6,8.7,10.2,11.1
32418.0,33.2,10.5,9.7,12.1
31511.0,36.5,10.4,9.4,9.5
44262.0,23.8,8.2,11.4,10.6
32441.0,34.0,9.9,9.3,11.5
37016.0,35.2,10.4,10.4,8.0
32565.0,26.4,8.8,10.4,11.1
32518.0,33.3,10.5,9.2,12.0
31301.0,36.5,10.5,9.9,9.5
33878.0,26.0,9.1,10.4,11.8
32521.0,32.8,10.7,9.1,11.8
30487.0,36.1,10.1,9.5,10.3
26383.0,28.4,10.1,11.3,12.0
32681.0,33.9,10.8,8.8,12.1
44394.0,35.4,10.0,8.9,9.2
48281.0,26.2,7.2,9.1,10.2
32683.0,37.3,8.7,8.9,11.3
40992.0,36.3,7.9,8.7,9.0
32701.0,35.3,10.5,11.8,10.3
42199.0,30.5,10.8,9.3,9.5
34888.0,27.3,9.2,9.9,11.4
32738.0,32.9,10.7,9.1,12.4
41851.0,35.8,9.9,8.6,9.4
32995.0,25.6,9.2,10.6,10.4
32915.0,32.7,10.4,9.0,11.1
31189.0,37.3,10.2,9.9,7.9
77845.0,28.5,9.6,10.6,11.7
32917.0,35.9,11.7,10.2,12.6
