basari_sirasi,ayt_edebiyat,ayt_tarih1,ayt_cografya1,ayt_tarih2,ayt_cografya2,ayt_felsefe,ayt_din_kulturu
21769.0,18.5,0,4.2,0,0,0,0
24280.0,18.6,0,4.2,0,0,0,0
67407.0,16.7,0,4.5,0,0,0,0
35238.0,17.4,0,3.8,0,0,0,0
24522.0,16.6,0,3.6,0,0,0,0
46794.0,14.8,0,5.0,0,0,0,0
34188.0,19.8,0,3.9,0,0,0,0
24543.0,18.7,0,3.9,0,0,0,0
31270.0,17.5,0,4.6,0,0,0,0
41249.0,16.1,0,4.0,0,0,0,0
25347.0,17.4,0,2.9,0,0,0,0
30574.0,17.1,0,5.1,0,0,0,0
15884.0,19.3,0,4.2,0,0,0,0
25471.0,17.5,0,3.9,0,0,0,0
52363.0,15.1,0,4.7,0,0,0,0
36096.0,17.8,0,4.1,0,0,0,0
26062.0,18.2,0,3.7,0,0,0,0
32135.0,15.9,0,4.5,0,0,0,0
37541.0,18.5,0,3.9,0,0,0,0
26208.0,18.1,0,3.9,0,0,0,0
31550.0,16.4,0,4.5,0,0,0,0
38298.0,18.0,0,3.8,0,0,0,0
26643.0,18.6,0,3.5,0,0,0,0
33164.0,16.6,0,4.5,0,0,0,0
46383.0,18.7,0,3.7,0,0,0,0
26848.0,17.8,0,2.8,0,0,0,0
30467.0,17.8,0,4.8,0,0,0,0
62608.0,18.0,0,4.2,0,0,0,0
27335.0,17.8,0,5.5,0,0,0,0
30134.0,19.8,0,4.8,0,0,0,0
42932.0,20.2,0,4.0,0,0,0,0
28117.0,16.9,0,3.3,0,0,0,0
49220.0,16.3,0,4.6,0,0,0,0
38514.0,17.2,0,3.9,0,0,0,0
28155.0,18.6,0,3.6,0,0,0,0
38395.0,16.6,0,4.7,0,0,0,0
40648.0,17.7,0,4.2,0,0,0,0
28294.0,18.1,0,3.6,0,0,0,0
66127.0,16.8,0,4.2,0,0,0,0
39338.0,18.4,0,4.0,0,0,0,0
28382.0,18.5,0,3.5,0,0,0,0
36972.0,16.4,0,4.7,0,0,0,0
41263.0,18.4,0,4.0,0,0,0,0
28668.0,17.7,0,3.6,0,0,0,0
34834.0,16.5,0,4.6,0,0,0,0
41290.0,18.5,0,3.9,0,0,0,0
28789.0,18.3,0,3.7,0,0,0,0
36180.0,15.3,0,4.5,0,0,0,0
79788.0,18.6,0,4.1,0,0,0,0
29219.0,18.0,0,3.5,0,0,0,0
61773.0,18.1,0,4.5,0,0,0,0
54710.0,19.2,0,3.9,0,0,0,0
29403.0,18.3,0,3.3,0,0,0,0
38348.0,18.1,0,5.3,0,0,0,0
49929.0,19.3,0,3.8,0,0,0,0
29475.0,18.9,0,2.5,0,0,0,0
33670.0,17.4,0,4.4,0,0,0,0
35666.0,19.4,0,4.9,0,0,0,0
29695.0,18.4,0,3.8,0,0,0,0
34300.0,15.4,0,4.6,0,0,0,0
44852.0,17.2,0,4.1,0,0,0,0
29746.0,16.2,0,3.9,0,0,0,0
31453.0,19.6,0,4.3,0,0,0,0
29968.0,17.2,0,4.2,0,0,0,0
45414.0,17.8,0,4.6,0,0,0,0
17270.0,21.2,0,3.5,0,0,0,0
30154.0,12.8,0,3.0,0,0,0,0
57559.0,15.8,0,4.8,0,0,0,0
197465.0,13.6,0,3.4,0,0,0,0
30403.0,16.5,0,3.4,0,0,0,0
48750.0,16.1,0,5.2,0,0,0,0
234590.0,10.6,0,3.6,0,0,0,0
30421.0,16.1,0,4.8,0,0,0,0
110274.0,14.1,0,4.4,0,0,0,0
29016.0,18.2,0,4.3,0,0,0,0
31337.0,15.6,0,3.8,0,0,0,0
110136.0,15.1,0,4.6,0,0,0,0
33420.0,19.2,0,4.2,0,0,0,0
31354.0,18.4,0,3.7,0,0,0,0
49721.0,16.8,0,4.6,0,0,0,0
44596.0,17.0,0,4.0,0,0,0,0
31849.0,17.7,0,2.9,0,0,0,0
41183.0,15.8,0,4.3,0,0,0,0
32952.0,18.8,0,4.0,0,0,0,0
32305.0,16.6,0,3.5,0,0,0,0
51715.0,16.0,0,4.7,0,0,0,0
41830.0,16.2,0,4.2,0,0,0,0
32608.0,16.0,0,3.1,0,0,0,0
57603.0,14.1,0,5.3,0,0,0,0
43254.0,17.9,0,3.8,0,0,0,0
33447.0,17.8,0,3.6,0,0,0,0
39504.0,15.6,0,4.4,0,0,0,0
46886.0,18.2,0,4.0,0,0,0,0
33660.0,16.9,0,3.5,0,0,0,0
40358.0,15.0,0,4.4,0,0,0,0
38752.0,18.2,0,3.2,0,0,0,0
33677.0,14.5,0,5.4,0,0,0,0
62315.0,12.0,0,5.1,0,0,0,0
42727.0,16.0,0,3.6,0,0,0,0
33818.0,16.1,0,4.3,0,0,0,0
38046.0,15.4,0,4.7,0,0,0,0
35297.0,17.6,0,3.9,0,0,0,0
34177.0,19.1,0,4.1,0,0,0,0
57879.0,15.1,0,4.2,0,0,0,0
35015.0,19.0,0,3.8,0,0,0,0
34333.0,17.0,0,3.6,0,0,0,0
57612.0,15.8,0,4.9,0,0,0,0
46256.0,18.5,0,3.9,0,0,0,0
34343.0,18.2,0,3.4,0,0,0,0
44120.0,16.2,0,4.8,0,0,0,0
46014.0,18.3,0,3.8,0,0,0,0
34545.0,17.6,0,3.6,0,0,0,0
44760.0,16.4,0,4.6,0,0,0,0
41748.0,18.4,0,4.1,0,0,0,0
45089.0,17.5,0,3.8,0,0,0,0
35363.0,17.1,0,3.6,0,0,0,0
44203.0,15.1,0,4.4,0,0,0,0
27406.0,19.1,0,4.1,0,0,0,0
36052.0,18.0,0,3.9,0,0,0,0
53669.0,17.4,0,4.7,0,0,0,0
49032.0,18.8,0,4.2,0,0,0,0
36631.0,19.3,0,5.0,0,0,0,0
62436.0,14.6,0,4.4,0,0,0,0
40038.0,18.0,0,3.9,0,0,0,0
37126.0,18.4,0,3.7,0,0,0,0
51481.0,16.8,0,4.6,0,0,0,0
49211.0,17.9,0,3.8,0,0,0,0
37157.0,17.2,0,3.4,0,0,0,0
46168.0,16.6,0,4.5,0,0,0,0
55785.0,17.6,0,3.4,0,0,0,0
37655.0,17.6,0,4.2,0,0,0,0
44710.0,17.5,0,4.6,0,0,0,0
60800.0,19.0,0,4.0,0,0,0,0
37795.0,15.9,0,3.2,0,0,0,0
73672.0,17.0,0,4.9,0,0,0,0
52575.0,17.7,0,3.3,0,0,0,0
38028.0,16.4,0,3.6,0,0,0,0
41686.0,15.2,0,4.6,0,0,0,0
20752.0,18.3,0,3.9,0,0,0,0
38246.0,16.3,0,4.0,0,0,0,0
66564.0,15.4,0,4.8,0,0,0,0
45155.0,19.4,0,4.2,0,0,0,0
38702.0,19.0,0,2.7,0,0,0,0
65553.0,14.2,0,5.2,0,0,0,0
50520.0,18.7,0,3.9,0,0,0,0
38705.0,17.5,0,3.4,0,0,0,0
44593.0,15.8,0,4.4,0,0,0,0
98909.0,19.0,0,4.0,0,0,0,0
39017.0,17.5,0,3.4,0,0,0,0
36785.0,18.7,0,4.1,0,0,0,0
39034.0,16.3,0,3.0,0,0,0,0
61397.0,16.3,0,4.3,0,0,0,0
51526.0,17.5,0,3.8,0,0,0,0
39244.0,17.4,0,3.5,0,0,0,0
49317.0,15.6,0,4.5,0,0,0,0
28368.0,17.8,0,3.9,0,0,0,0
39660.0,16.7,0,3.5,0,0,0,0
64704.0,16.3,0,4.6,0,0,0,0
51371.0,18.9,0,3.9,0,0,0,0
40167.0,18.4,0,3.6,0,0,0,0
44013.0,17.6,0,4.6,0,0,0,0
51696.0,17.7,0,4.0,0,0,0,0
40730.0,17.2,0,3.5,0,0,0,0
50666.0,14.6,0,4.5,0,0,0,0
23889.0,19.0,0,4.3,0,0,0,0
41341.0,19.0,0,3.0,0,0,0,0
51863.0,15.9,0,4.4,0,0,0,0
51880.0,17.2,0,3.8,0,0,0,0
41725.0,16.1,0,3.5,0,0,0,0
42332.0,15.5,0,4.6,0,0,0,0
53211.0,18.4,0,4.0,0,0,0,0
42043.0,17.6,0,3.6,0,0,0,0
52503.0,16.0,0,4.4,0,0,0,0
43313.0,18.6,0,4.0,0,0,0,0
42546.0,17.7,0,3.7,0,0,0,0
76170.0,16.0,0,4.8,0,0,0,0
55697.0,17.0,0,3.8,0,0,0,0
42556.0,16.6,0,3.6,0,0,0,0
49239.0,15.2,0,4.6,0,0,0,0
64012.0,16.8,0,3.9,0,0,0,0
42838.0,17.0,0,3.3,0,0,0,0
62190.0,13.1,0,3.6,0,0,0,0
76062.0,18.7,0,3.9,0,0,0,0
42977.0,17.8,0,3.6,0,0,0,0
40098.0,16.9,0,4.6,0,0,0,0
66267.0,18.1,0,3.4,0,0,0,0
42990.0,16.8,0,3.3,0,0,0,0
65275.0,15.3,0,5.3,0,0,0,0
56481.0,17.5,0,3.8,0,0,0,0
43977.0,16.8,0,3.1,0,0,0,0
49637.0,15.5,0,4.4,0,0,0,0
40342.0,18.2,0,3.9,0,0,0,0
44129.0,16.9,0,3.7,0,0,0,0
62995.0,15.9,0,4.8,0,0,0,0
56815.0,18.0,0,3.8,0,0,0,0
44251.0,17.4,0,3.4,0,0,0,0
55675.0,16.0,0,4.5,0,0,0,0
45192.0,18.6,0,4.1,0,0,0,0
44804.0,18.0,0,2.8,0,0,0,0
51788.0,17.9,0,5.1,0,0,0,0
58775.0,16.7,0,3.7,0,0,0,0
45703.0,16.1,0,3.4,0,0,0,0
43860.0,15.2,0,4.5,0,0,0,0
27248.0,16.8,0,4.3,0,0,0,0
46596.0,17.4,0,3.5,0,0,0,0
71584.0,16.5,0,5.4,0,0,0,0
54877.0,18.2,0,3.8,0,0,0,0
46673.0,17.8,0,3.6,0,0,0,0
53146.0,16.3,0,4.5,0,0,0,0
60275.0,17.7,0,3.7,0,0,0,0
47627.0,17.2,0,3.4,0,0,0,0
57484.0,15.9,0,4.5,0,0,0,0
54212.0,18.9,0,4.0,0,0,0,0
47685.0,16.2,0,3.7,0,0,0,0
48835.0,18.0,0,4.6,0,0,0,0
54459.0,18.8,0,3.8,0,0,0,0
48139.0,18.2,0,3.4,0,0,0,0
56473.0,16.1,0,4.6,0,0,0,0
49109.0,18.0,0,3.9,0,0,0,0
48180.0,17.4,0,3.2,0,0,0,0
59078.0,15.8,0,4.5,0,0,0,0
56156.0,17.9,0,4.2,0,0,0,0
48456.0,18.0,0,3.6,0,0,0,0
63701.0,17.3,0,4.5,0,0,0,0
49802.0,19.1,0,3.9,0,0,0,0
48483.0,18.7,0,3.7,0,0,0,0
61072.0,17.3,0,4.4,0,0,0,0
61852.0,17.1,0,3.7,0,0,0,0
48488.0,17.4,0,3.5,0,0,0,0
55671.0,15.7,0,4.3,0,0,0,0
55615.0,17.7,0,4.0,0,0,0,0
48715.0,16.7,0,3.8,0,0,0,0
57801.0,14.0,0,4.3,0,0,0,0
33608.0,18.6,0,3.8,0,0,0,0
48936.0,17.9,0,3.2,0,0,0,0
80187.0,15.7,0,5.1,0,0,0,0
47444.0,18.6,0,4.0,0,0,0,0
49069.0,18.8,0,3.7,0,0,0,0
67088.0,16.8,0,4.3,0,0,0,0
47080.0,15.5,0,3.7,0,0,0,0
49146.0,16.8,0,3.8,0,0,0,0
68837.0,14.8,0,4.4,0,0,0,0
65343.0,17.4,0,3.8,0,0,0,0
50736.0,17.3,0,3.5,0,0,0,0
58874.0,15.7,0,4.3,0,0,0,0
59572.0,18.0,0,3.8,0,0,0,0
50905.0,17.3,0,3.4,0,0,0,0
55868.0,15.8,0,4.6,0,0,0,0
49848.0,17.2,0,4.0,0,0,0,0
51284.0,15.6,0,3.9,0,0,0,0
82244.0,17.3,0,4.8,0,0,0,0
63725.0,18.3,0,4.2,0,0,0,0
51296.0,17.6,0,3.5,0,0,0,0
63395.0,16.7,0,4.7,0,0,0,0
68675.0,17.2,0,4.1,0,0,0,0
51335.0,17.0,0,3.4,0,0,0,0
47330.0,16.9,0,5.0,0,0,0,0
40427.0,17.1,0,3.2,0,0,0,0
24350.0,18.7,0,4.1,0,0,0,0
51678.0,17.5,0,3.1,0,0,0,0
82578.0,16.0,0,4.7,0,0,0,0
41243.0,18.5,0,4.1,0,0,0,0
51833.0,15.9,0,2.5,0,0,0,0
82851.0,13.6,0,4.5,0,0,0,0
82476.0,20.2,0,3.8,0,0,0,0
52069.0,19.7,0,3.4,0,0,0,0
49844.0,16.4,0,4.9,0,0,0,0
52818.0,18.3,0,4.1,0,0,0,0
52275.0,18.3,0,3.6,0,0,0,0
66184.0,17.0,0,4.4,0,0,0,0
59631.0,17.6,0,4.0,0,0,0,0
52283.0,17.7,0,3.6,0,0,0,0
59980.0,17.8,0,4.5,0,0,0,0
66284.0,16.0,0,3.7,0,0,0,0
52436.0,15.0,0,3.3,0,0,0,0
61248.0,15.4,0,4.6,0,0,0,0
53995.0,18.7,0,4.0,0,0,0,0
53849.0,17.3,0,3.4,0,0,0,0
78234.0,16.2,0,4.8,0,0,0,0
72317.0,18.6,0,3.0,0,0,0,0
54213.0,16.6,0,3.4,0,0,0,0
72321.0,14.9,0,4.1,0,0,0,0
52871.0,17.2,0,3.6,0,0,0,0
54507.0,14.6,0,3.1,0,0,0,0
85428.0,15.9,0,4.6,0,0,0,0
46723.0,18.5,0,3.8,0,0,0,0
54885.0,14.4,0,3.7,0,0,0,0
77499.0,13.0,0,5.7,0,0,0,0
57641.0,15.7,0,3.7,0,0,0,0
55395.0,16.8,0,2.6,0,0,0,0
73841.0,12.9,0,5.2,0,0,0,0
59967.0,18.8,0,4.1,0,0,0,0
55446.0,17.3,0,3.8,0,0,0,0
73997.0,15.4,0,4.1,0,0,0,0
66513.0,17.5,0,4.0,0,0,0,0
55707.0,17.5,0,2.9,0,0,0,0
67999.0,16.9,0,4.4,0,0,0,0
66637.0,19.1,0,3.8,0,0,0,0
55869.0,18.3,0,3.4,0,0,0,0
74895.0,16.8,0,4.3,0,0,0,0
60332.0,18.4,0,3.4,0,0,0,0
55912.0,18.2,0,3.8,0,0,0,0
58568.0,15.2,0,3.3,0,0,0,0
62931.0,17.6,0,3.6,0,0,0,0
55966.0,17.3,0,4.3,0,0,0,0
67153.0,16.0,0,4.5,0,0,0,0
65289.0,17.8,0,3.8,0,0,0,0
56003.0,17.1,0,3.2,0,0,0,0
65409.0,16.8,0,4.5,0,0,0,0
63450.0,18.4,0,4.0,0,0,0,0
56055.0,17.3,0,3.8,0,0,0,0
69896.0,16.7,0,4.8,0,0,0,0
56579.0,18.9,0,3.9,0,0,0,0
56230.0,16.6,0,2.9,0,0,0,0
79224.0,13.8,0,3.5,0,0,0,0
60228.0,18.7,0,4.0,0,0,0,0
56237.0,18.2,0,3.4,0,0,0,0
37670.0,17.2,0,4.7,0,0,0,0
62668.0,18.5,0,3.8,0,0,0,0
56415.0,18.3,0,3.6,0,0,0,0
75473.0,16.7,0,4.3,0,0,0,0
60650.0,18.4,0,4.0,0,0,0,0
56438.0,18.1,0,3.5,0,0,0,0
72256.0,16.4,0,4.6,0,0,0,0
81377.0,17.9,0,3.9,0,0,0,0
56759.0,17.8,0,3.5,0,0,0,0
49544.0,16.7,0,4.7,0,0,0,0
75596.0,17.9,0,3.8,0,0,0,0
57886.0,17.0,0,3.4,0,0,0,0
66113.0,15.0,0,4.5,0,0,0,0
56186.0,18.6,0,4.1,0,0,0,0
58384.0,17.0,0,3.6,0,0,0,0
77640.0,16.2,0,4.9,0,0,0,0
68438.0,18.6,0,4.3,0,0,0,0
58552.0,15.8,0,2.4,0,0,0,0
68946.0,15.2,0,4.7,0,0,0,0
40134.0,15.8,0,4.0,0,0,0,0
58698.0,16.5,0,3.1,0,0,0,0
90069.0,14.9,0,3.9,0,0,0,0
77238.0,18.2,0,3.8,0,0,0,0
59420.0,16.2,0,3.2,0,0,0,0
54871.0,18.1,0,4.2,0,0,0,0
58510.0,18.1,0,4.0,0,0,0,0
59616.0,17.3,0,3.4,0,0,0,0
76360.0,15.6,0,4.8,0,0,0,0
48656.0,17.9,0,4.2,0,0,0,0
59867.0,16.6,0,3.4,0,0,0,0
86858.0,14.8,0,4.6,0,0,0,0
77030.0,18.6,0,4.2,0,0,0,0
59951.0,18.0,0,3.3,0,0,0,0
68964.0,16.6,0,4.4,0,0,0,0
67604.0,18.0,0,3.9,0,0,0,0
60078.0,18.1,0,3.4,0,0,0,0
80589.0,16.9,0,4.3,0,0,0,0
67070.0,19.6,0,3.4,0,0,0,0
60433.0,16.6,0,3.9,0,0,0,0
77022.0,17.3,0,4.8,0,0,0,0
70581.0,16.3,0,4.5,0,0,0,0
60475.0,15.9,0,3.4,0,0,0,0
81900.0,17.1,0,5.0,0,0,0,0
76214.0,17.6,0,4.0,0,0,0,0
60697.0,17.1,0,3.0,0,0,0,0
79638.0,16.9,0,4.4,0,0,0,0
111410.0,16.5,0,3.8,0,0,0,0
61127.0,16.9,0,2.9,0,0,0,0
80887.0,15.3,0,5.1,0,0,0,0
70819.0,19.6,0,3.8,0,0,0,0
61244.0,16.1,0,3.2,0,0,0,0
69732.0,14.6,0,4.4,0,0,0,0
77979.0,18.8,0,4.1,0,0,0,0
61313.0,17.2,0,3.6,0,0,0,0
68914.0,14.8,0,4.2,0,0,0,0
59412.0,18.6,0,4.0,0,0,0,0
61633.0,17.0,0,3.3,0,0,0,0
94995.0,14.7,0,4.5,0,0,0,0
61582.0,18.9,0,4.0,0,0,0,0
61753.0,17.5,0,3.6,0,0,0,0
98214.0,16.1,0,4.5,0,0,0,0
53887.0,18.8,0,3.8,0,0,0,0
61828.0,16.9,0,4.1,0,0,0,0
94143.0,16.3,0,3.8,0,0,0,0
56924.0,18.1,0,3.9,0,0,0,0
74854.0,17.3,0,3.6,0,0,0,0
62047.0,19.6,0,4.0,0,0,0,0
61952.0,18.7,0,4.7,0,0,0,0
74649.0,16.8,0,3.6,0,0,0,0
62115.0,18.2,0,2.6,0,0,0,0
95570.0,16.4,0,5.7,0,0,0,0
69571.0,20.9,0,3.5,0,0,0,0
62150.0,16.9,0,3.0,0,0,0,0
73334.0,17.0,0,4.8,0,0,0,0
68666.0,18.1,0,4.0,0,0,0,0
62218.0,18.5,0,3.4,0,0,0,0
77981.0,17.1,0,4.4,0,0,0,0
63920.0,17.3,0,4.1,0,0,0,0
62271.0,16.6,0,3.3,0,0,0,0
82957.0,16.1,0,4.5,0,0,0,0
70324.0,18.1,0,3.6,0,0,0,0
62640.0,17.8,0,3.4,0,0,0,0
74363.0,16.5,0,4.2,0,0,0,0
69503.0,17.8,0,4.0,0,0,0,0
62649.0,17.1,0,3.9,0,0,0,0
86761.0,16.0,0,4.6,0,0,0,0
66150.0,17.8,0,3.9,0,0,0,0
63391.0,17.9,0,3.6,0,0,0,0
77752.0,16.0,0,4.4,0,0,0,0
70769.0,18.9,0,4.0,0,0,0,0
63529.0,16.5,0,3.6,0,0,0,0
84967.0,17.1,0,4.3,0,0,0,0
49370.0,17.9,0,3.8,0,0,0,0
63761.0,17.0,0,3.4,0,0,0,0
91813.0,15.6,0,4.7,0,0,0,0
60547.0,16.1,0,3.9,0,0,0,0
64119.0,18.0,0,3.8,0,0,0,0
87589.0,17.9,0,4.6,0,0,0,0
76572.0,17.8,0,3.6,0,0,0,0
64454.0,17.3,0,3.4,0,0,0,0
83385.0,16.9,0,4.4,0,0,0,0
74106.0,17.8,0,3.7,0,0,0,0
64571.0,14.5,0,3.5,0,0,0,0
75173.0,16.4,0,4.7,0,0,0,0
68248.0,18.7,0,3.9,0,0,0,0
65104.0,18.4,0,3.4,0,0,0,0
80923.0,16.7,0,4.3,0,0,0,0
69862.0,17.7,0,4.0,0,0,0,0
65105.0,16.4,0,3.1,0,0,0,0
92934.0,15.0,0,4.5,0,0,0,0
60913.0,17.6,0,3.8,0,0,0,0
65630.0,17.2,0,3.7,0,0,0,0
104272.0,15.0,0,3.9,0,0,0,0
83886.0,17.6,0,4.0,0,0,0,0
66363.0,16.6,0,3.7,0,0,0,0
80450.0,15.5,0,5.1,0,0,0,0
71133.0,13.3,0,3.4,0,0,0,0
66493.0,17.7,0,4.9,0,0,0,0
103804.0,15.0,0,3.9,0,0,0,0
75278.0,16.1,0,4.0,0,0,0,0
66778.0,16.3,0,3.5,0,0,0,0
76181.0,15.8,0,5.0,0,0,0,0
71123.0,17.9,0,3.8,0,0,0,0
67106.0,18.1,0,3.6,0,0,0,0
84509.0,17.4,0,4.6,0,0,0,0
75545.0,17.3,0,4.8,0,0,0,0
67382.0,17.3,0,4.1,0,0,0,0
76326.0,12.3,0,4.2,0,0,0,0
78237.0,16.8,0,4.0,0,0,0,0
67536.0,16.8,0,2.3,0,0,0,0
76131.0,18.8,0,4.5,0,0,0,0
62380.0,17.3,0,3.5,0,0,0,0
62711.0,17.2,0,3.5,0,0,0,0
67753.0,17.3,0,4.0,0,0,0,0
82005.0,15.2,0,4.3,0,0,0,0
79518.0,16.9,0,4.0,0,0,0,0
67900.0,17.4,0,4.1,0,0,0,0
95515.0,15.6,0,4.0,0,0,0,0
81548.0,20.0,0,4.0,0,0,0,0
67943.0,16.9,0,3.9,0,0,0,0
98060.0,15.2,0,4.7,0,0,0,0
71750.0,17.2,0,3.6,0,0,0,0
68218.0,17.1,0,3.4,0,0,0,0
77269.0,15.7,0,4.4,0,0,0,0
80714.0,18.1,0,3.8,0,0,0,0
68633.0,17.8,0,3.6,0,0,0,0
92520.0,16.1,0,4.5,0,0,0,0
73788.0,17.8,0,3.8,0,0,0,0
68669.0,18.1,0,3.3,0,0,0,0
89019.0,16.8,0,4.3,0,0,0,0
107160.0,17.3,0,3.8,0,0,0,0
68702.0,17.0,0,3.3,0,0,0,0
77940.0,15.4,0,4.4,0,0,0,0
103440.0,18.6,0,4.1,0,0,0,0
68740.0,16.6,0,3.6,0,0,0,0
68300.0,17.4,0,5.0,0,0,0,0
69557.0,18.2,0,3.9,0,0,0,0
68778.0,18.0,0,3.4,0,0,0,0
78319.0,17.0,0,4.4,0,0,0,0
68244.0,19.2,0,3.7,0,0,0,0
68949.0,17.6,0,3.2,0,0,0,0
77012.0,15.9,0,4.5,0,0,0,0
58889.0,12.7,0,3.7,0,0,0,0
69140.0,16.3,0,3.9,0,0,0,0
103635.0,13.9,0,5.2,0,0,0,0
84579.0,18.4,0,4.2,0,0,0,0
69764.0,18.8,0,3.4,0,0,0,0
78385.0,16.9,0,5.0,0,0,0,0
71349.0,18.2,0,3.7,0,0,0,0
70072.0,17.5,0,3.4,0,0,0,0
89778.0,16.0,0,4.7,0,0,0,0
64201.0,17.6,0,4.0,0,0,0,0
70207.0,18.0,0,3.5,0,0,0,0
85197.0,17.2,0,4.2,0,0,0,0
74825.0,17.5,0,4.1,0,0,0,0
70326.0,17.2,0,3.6,0,0,0,0
89499.0,16.6,0,4.4,0,0,0,0
75324.0,17.7,0,3.7,0,0,0,0
70562.0,17.9,0,3.4,0,0,0,0
82404.0,16.0,0,4.4,0,0,0,0
69689.0,16.6,0,3.8,0,0,0,0
70644.0,17.4,0,3.9,0,0,0,0
113935.0,14.1,0,2.9,0,0,0,0
72798.0,18.0,0,4.1,0,0,0,0
70933.0,17.9,0,3.5,0,0,0,0
102895.0,15.7,0,4.6,0,0,0,0
58207.0,17.3,0,3.7,0,0,0,0
70958.0,17.7,0,3.5,0,0,0,0
87337.0,17.4,0,4.6,0,0,0,0
66870.0,18.1,0,4.0,0,0,0,0
71004.0,17.3,0,3.2,0,0,0,0
110984.0,15.6,0,4.4,0,0,0,0
89176.0,17.4,0,4.0,0,0,0,0
71135.0,18.0,0,3.0,0,0,0,0
76410.0,19.1,0,3.8,0,0,0,0
71204.0,17.7,0,3.6,0,0,0,0
91106.0,16.7,0,4.2,0,0,0,0
61841.0,18.6,0,3.9,0,0,0,0
71362.0,18.9,0,3.6,0,0,0,0
118990.0,17.5,0,4.3,0,0,0,0
77616.0,18.0,0,4.0,0,0,0,0
71366.0,17.8,0,3.4,0,0,0,0
85165.0,15.8,0,4.4,0,0,0,0
73379.0,12.2,0,3.1,0,0,0,0
71403.0,14.9,0,2.4,0,0,0,0
95224.0,18.2,0,4.5,0,0,0,0
90671.0,15.4,0,3.9,0,0,0,0
71418.0,16.6,0,2.8,0,0,0,0
71127.0,14.6,0,4.5,0,0,0,0
69976.0,18.1,0,3.6,0,0,0,0
71832.0,15.8,0,3.6,0,0,0,0
89273.0,15.7,0,4.7,0,0,0,0
86351.0,18.3,0,3.8,0,0,0,0
72167.0,17.5,0,3.8,0,0,0,0
93461.0,17.4,0,4.0,0,0,0,0
79393.0,18.3,0,3.8,0,0,0,0
72176.0,16.9,0,3.3,0,0,0,0
84230.0,16.9,0,4.5,0,0,0,0
78303.0,18.1,0,4.2,0,0,0,0
72230.0,12.3,0,3.6,0,0,0,0
97738.0,14.5,0,3.5,0,0,0,0
72992.0,17.1,0,3.2,0,0,0,0
72314.0,16.6,0,3.5,0,0,0,0
92449.0,17.3,0,3.9,0,0,0,0
75382.0,17.0,0,4.2,0,0,0,0
72823.0,12.3,0,2.1,0,0,0,0
158571.0,11.8,0,4.8,0,0,0,0
85052.0,16.7,0,4.1,0,0,0,0
72836.0,18.0,0,2.9,0,0,0,0
51240.0,17.6,0,4.0,0,0,0,0
72984.0,16.5,0,3.2,0,0,0,0
119267.0,14.1,0,4.7,0,0,0,0
80949.0,17.4,0,3.9,0,0,0,0
73645.0,18.4,0,3.2,0,0,0,0
95445.0,15.8,0,4.3,0,0,0,0
85334.0,17.7,0,3.8,0,0,0,0
74118.0,17.8,0,3.3,0,0,0,0
93710.0,16.3,0,4.2,0,0,0,0
91875.0,21.5,0,4.8,0,0,0,0
75037.0,13.8,0,2.5,0,0,0,0
102561.0,16.5,0,4.8,0,0,0,0
83381.0,17.3,0,3.9,0,0,0,0
75581.0,17.2,0,3.9,0,0,0,0
100491.0,16.5,0,4.3,0,0,0,0
95007.0,14.2,0,4.0,0,0,0,0
75603.0,18.6,0,3.6,0,0,0,0
97656.0,16.0,0,4.4,0,0,0,0
85511.0,18.6,0,3.7,0,0,0,0
76156.0,13.7,0,3.4,0,0,0,0
82095.0,14.9,0,3.7,0,0,0,0
81880.0,17.9,0,3.7,0,0,0,0
76227.0,17.2,0,3.3,0,0,0,0
87474.0,15.8,0,4.5,0,0,0,0
121086.0,17.3,0,3.8,0,0,0,0
76301.0,18.6,0,3.7,0,0,0,0
67710.0,17.9,0,4.7,0,0,0,0
74348.0,17.9,0,4.3,0,0,0,0
76667.0,16.5,0,2.6,0,0,0,0
124535.0,18.1,0,4.8,0,0,0,0
75713.0,17.2,0,3.8,0,0,0,0
76914.0,16.5,0,3.6,0,0,0,0
87656.0,15.9,0,4.2,0,0,0,0
80100.0,17.9,0,3.8,0,0,0,0
77714.0,17.4,0,3.2,0,0,0,0
90344.0,16.8,0,4.3,0,0,0,0
85310.0,18.5,0,3.7,0,0,0,0
77955.0,17.5,0,3.2,0,0,0,0
94783.0,15.9,0,4.3,0,0,0,0
84134.0,18.4,0,3.9,0,0,0,0
77957.0,17.3,0,3.3,0,0,0,0
83567.0,16.8,0,4.4,0,0,0,0
74562.0,19.3,0,3.3,0,0,0,0
78477.0,17.4,0,3.3,0,0,0,0
96344.0,12.1,0,4.6,0,0,0,0
46828.0,18.0,0,4.0,0,0,0,0
79271.0,16.3,0,3.3,0,0,0,0
106272.0,16.4,0,3.7,0,0,0,0
79698.0,16.6,0,3.4,0,0,0,0
82609.0,15.6,0,4.4,0,0,0,0
83682.0,17.4,0,3.8,0,0,0,0
79906.0,17.4,0,3.2,0,0,0,0
81569.0,17.6,0,3.8,0,0,0,0
80006.0,15.4,0,3.9,0,0,0,0
114218.0,14.8,0,4.5,0,0,0,0
89439.0,17.1,0,3.9,0,0,0,0
80105.0,17.4,0,3.6,0,0,0,0
98064.0,15.4,0,4.0,0,0,0,0
79297.0,17.5,0,4.0,0,0,0,0
